date,gpr_global,gpr_threat,gpr_act,gpr_india,gpr_japan,gpr_korea
1990-01-01,81.5440444946289,76.01142120361328,80.72607421875,0.12290548533201218,0.1474865823984146,0.09013068675994873
1990-02-01,77.40721130371094,81.10881042480469,65.3890380859375,0.12948162853717804,0.2098495364189148,0.09376255422830582
1990-03-01,67.5919418334961,68.18672180175781,59.72285842895508,0.07767593860626221,0.11651390045881271,0.042721763253211975
1990-04-01,81.64384460449219,97.97654724121094,54.79267120361328,0.18018017709255219,0.09418509155511856,0.06961506605148315
1990-05-01,86.40711975097656,97.81657409667969,66.84378051757812,0.198444202542305,0.12700428068637848,0.07143991440534592
1990-06-01,79.68110656738281,72.84642028808594,80.65287780761719,0.16596822440624237,0.21160948276519775,0.08713331073522568
1990-07-01,85.78742980957031,82.36925506591797,81.84713745117188,0.18167990446090698,0.245056614279747,0.042251139879226685
1990-08-01,250.45108032226562,353.76312255859375,128.2501983642578,0.698693573474884,1.0749131441116333,0.31007111072540283
1990-09-01,188.66053771972656,262.1236267089844,106.9548110961914,0.5521650910377502,0.9092041254043579,0.3404325842857361
1990-10-01,143.85256958007812,172.9463653564453,105.10758972167969,0.2227693796157837,0.4377222955226898,0.2188611477613449
1990-11-01,158.74354553222656,201.18106079101562,115.40345764160156,0.1975487768650055,0.6047411561012268,0.1693275272846222
1990-12-01,153.1624298095703,194.64852905273438,103.18325805664062,0.18565692007541656,0.5656059980392456,0.14248089492321014
1991-01-01,379.2497863769531,360.0328063964844,479.7158508300781,0.43391865491867065,1.1557645797729492,0.30820390582084656
1991-02-01,339.3580322265625,253.7916259765625,490.27374267578125,0.28137561678886414,0.7949977517127991,0.37516748905181885
1991-03-01,148.61831665039062,133.98248291015625,171.39544677734375,0.22103971242904663,0.3765861690044403,0.12689316272735596
1991-04-01,97.760009765625,100.77496337890625,88.50554656982422,0.16066837310791016,0.2008354812860489,0.10443444550037384
1991-05-01,88.56902313232422,95.45738983154297,79.06768798828125,0.1536213457584381,0.19483682513237,0.09367155283689499
1991-06-01,87.73383331298828,99.7988510131836,69.48858642578125,0.16273069381713867,0.21432824432849884,0.09128795564174652
1991-07-01,115.18467712402344,144.65106201171875,84.731201171875,0.10744689404964447,0.33887097239494324,0.08678403496742249
1991-08-01,113.49502563476562,133.4146728515625,87.34529113769531,0.10155583173036575,0.2193606048822403,0.10561806708574295
1991-09-01,117.94219207763672,154.14364624023438,74.79663848876953,0.087346650660038,0.2858617603778839,0.16278238594532013
1991-10-01,100.8318099975586,122.6444320678711,77.95648193359375,0.0729634091258049,0.20794571936130524,0.17511218786239624
1991-11-01,100.7423324584961,120.3302230834961,77.58206176757812,0.11577200889587402,0.2971481382846832,0.3395978808403015
1991-12-01,103.96953582763672,135.23251342773438,58.747432708740234,0.13059480488300323,0.31263604760169983,0.24931734800338745
1992-01-01,102.95763397216797,126.1564712524414,69.45668029785156,0.19873876869678497,0.37072426080703735,0.259889155626297
1992-02-01,87.2034683227539,101.0959701538086,62.860504150390625,0.1738443374633789,0.16594231128692627,0.14618727564811707
1992-03-01,85.29731750488281,107.12957000732422,53.69252014160156,0.16788321733474731,0.19708029925823212,0.22992700338363647
1992-04-01,85.85562133789062,92.64119720458984,74.40125274658203,0.12460353225469589,0.2152242809534073,0.0792931616306305
1992-05-01,78.96814727783203,93.08229064941406,56.43539047241211,0.15616866946220398,0.14873206615447998,0.12270394712686539
1992-06-01,93.84909057617188,124.33613586425781,49.73001480102539,0.1155223548412323,0.2965073883533478,0.138626828789711
1992-07-01,75.19676971435547,92.42886352539062,51.642940521240234,0.0870387926697731,0.16272468864917755,0.06054872274398804
1992-08-01,81.64519500732422,87.55679321289062,70.1595230102539,0.10461872071027756,0.12011779099702835,0.08911965042352676
1992-09-01,74.6097183227539,92.68926239013672,45.73872375488281,0.11899278312921524,0.19576232135295868,0.12283126264810562
1992-10-01,68.18277740478516,71.33625793457031,58.99306106567383,0.06458093971014023,0.12198622524738312,0.07175660133361816
1992-11-01,91.00899505615234,109.6229248046875,68.5569076538086,0.11868300288915634,0.23353752493858337,0.11868300288915634
1992-12-01,83.42096710205078,97.29403686523438,60.88547134399414,0.15310850739479065,0.10072927922010422,0.08864176273345947
1993-01-01,128.91807556152344,144.89353942871094,114.82777404785156,0.2228051871061325,0.20483702421188354,0.09343443065881729
1993-02-01,90.46806335449219,105.26100158691406,64.63740539550781,0.120432049036026,0.17688457667827606,0.16559407114982605
1993-03-01,94.24144744873047,99.9146728515625,80.28809356689453,0.1324998289346695,0.2310253381729126,0.3465380072593689
1993-04-01,112.72166442871094,144.0390167236328,72.71391296386719,0.13523823022842407,0.2947499752044678,0.19765587151050568
1993-05-01,110.72975158691406,137.38629150390625,77.88386535644531,0.1646881252527237,0.2367391735315323,0.19556714594364166
1993-06-01,104.19525146484375,125.46405029296875,73.33211517333984,0.16230402886867523,0.2797154486179352,0.19683679938316345
1993-07-01,123.31478881835938,131.75840759277344,107.0821533203125,0.21400292217731476,0.4815065860748291,0.39947211742401123
1993-08-01,97.2416763305664,97.08562469482422,94.7355728149414,0.10747507959604263,0.15565356612205505,0.11859318614006042
1993-09-01,89.16477966308594,97.45659637451172,76.93018341064453,0.09077578037977219,0.19900844991207123,0.14663779735565186
1993-10-01,106.16590881347656,130.3068084716797,65.22377014160156,0.16114996373653412,0.23205594718456268,0.1675959676504135
1993-11-01,83.48017883300781,105.1309585571289,51.35593795776367,0.0947418287396431,0.2706909477710724,0.37220004200935364
1993-12-01,79.55179595947266,97.06568145751953,50.134674072265625,0.056308288127183914,0.22523315250873566,0.4363892376422882
1994-01-01,83.48997497558594,93.09183502197266,65.27042388916016,0.25964266061782837,0.1605684757232666,0.2664753496646881
1994-02-01,117.2420654296875,148.14723205566406,76.48810577392578,0.20857729017734528,0.30371779203414917,0.32567331194877625
1994-03-01,93.47403717041016,98.56234741210938,79.4195327758789,0.1922120898962021,0.34465616941452026,0.48384425044059753
1994-04-01,95.35697174072266,116.44586181640625,68.70893859863281,0.13553431630134583,0.2884448170661926,0.4274543821811676
1994-05-01,104.46678924560547,122.97669982910156,73.90620422363281,0.08694489300251007,0.2340824007987976,0.41466024518013
1994-06-01,120.35224151611328,148.2960662841797,79.9498519897461,0.18712574243545532,0.6294229626655579,1.1873979568481445
1994-07-01,99.6402359008789,115.40325927734375,75.47087860107422,0.06934091448783875,0.2600284218788147,0.3363034427165985
1994-08-01,98.2270278930664,122.92201232910156,66.64015197753906,0.15318845212459564,0.206626296043396,0.3063769042491913
1994-09-01,98.89848327636719,131.31796264648438,51.336830139160156,0.14544224739074707,0.14544224739074707,0.23676644265651703
1994-10-01,94.85363006591797,118.89933776855469,64.50569152832031,0.1500815600156784,0.18923327326774597,0.3425774872303009
1994-11-01,86.5298080444336,100.79308319091797,70.68946075439453,0.11876484751701355,0.1816403567790985,0.20259885489940643
1994-12-01,96.04750061035156,107.74173736572266,81.61609649658203,0.166542649269104,0.18425995111465454,0.3295418322086334
1995-01-01,80.15467834472656,84.89913940429688,70.47705841064453,0.11763408780097961,0.15807080268859863,0.1654229313135147
1995-02-01,76.87532806396484,72.59407043457031,77.14599609375,0.18382352590560913,0.16783887147903442,0.16384270787239075
1995-03-01,82.24444580078125,79.15904235839844,79.87528991699219,0.07411067187786102,0.32114624977111816,0.1411631852388382
1995-04-01,99.19087982177734,93.92303466796875,99.14794158935547,0.20276497304439545,0.291244238615036,0.23963133990764618
1995-05-01,87.842529296875,96.40919494628906,79.34961700439453,0.1526329219341278,0.3997528851032257,0.170803502202034
1995-06-01,104.60775756835938,121.57904815673828,85.1209487915039,0.09608633071184158,0.3215196430683136,0.16260764002799988
1995-07-01,107.64541625976562,115.32476806640625,100.19744873046875,0.22616493701934814,0.1559758186340332,0.10918307304382324
1995-08-01,106.93478393554688,118.4973373413086,100.7674560546875,0.25033247470855713,0.1916608065366745,0.0704060047864914
1995-09-01,71.20516967773438,72.98401641845703,68.81755065917969,0.13632231950759888,0.13632231950759888,0.049227505922317505
1995-10-01,67.74150085449219,64.2778091430664,69.12648010253906,0.1093071848154068,0.13181160390377045,0.09323260188102722
1995-11-01,76.33349609375,78.8126220703125,69.86588287353516,0.1195189356803894,0.14192873239517212,0.052289534360170364
1995-12-01,65.67205810546875,68.98201751708984,55.363800048828125,0.11937922984361649,0.12335853278636932,0.11937922984361649
1996-01-01,75.63492584228516,73.66007995605469,79.68246459960938,0.19379845261573792,0.11399909108877182,0.07219941914081573
1996-02-01,80.4209213256836,85.9759750366211,69.15779113769531,0.13931457698345184,0.1273733228445053,0.12339290976524353
1996-03-01,82.14761352539062,77.89100646972656,84.08819580078125,0.08445635437965393,0.21297690272331238,0.1101604700088501
1996-04-01,84.82862091064453,71.23197174072266,98.6463623046875,0.1358044445514679,0.23166640102863312,0.20370666682720184
1996-05-01,65.53082275390625,59.1929931640625,68.71073913574219,0.18666958808898926,0.12078620493412018,0.11712601780891418
1996-06-01,69.08858489990234,72.52593231201172,61.67017364501953,0.21941280364990234,0.17761988937854767,0.09055131673812866
1996-07-01,80.64431762695312,74.90693664550781,85.2721939086914,0.18056076765060425,0.13967907428741455,0.09198378026485443
1996-08-01,81.6876449584961,81.7337417602539,85.69389343261719,0.22047580778598785,0.04978485777974129,0.04267273470759392
1996-09-01,88.19697570800781,87.04828643798828,92.83900451660156,0.17340613901615143,0.16602715849876404,0.10699527710676193
1996-10-01,55.586830139160156,56.879756927490234,49.54435729980469,0.07150053977966309,0.09750073403120041,0.07475055754184723
1996-11-01,57.34461212158203,58.0576171875,51.038421630859375,0.10855921357870102,0.09498931467533112,0.07802693545818329
1996-12-01,74.98263549804688,80.17862701416016,66.17648315429688,0.1549742966890335,0.39310553669929504,0.1587541550397873
1997-01-01,54.062435150146484,53.25782775878906,55.227325439453125,0.10181763023138046,0.27528470754623413,0.07919149100780487
1997-02-01,50.559940338134766,54.501365661621094,43.509159088134766,0.06976573169231415,0.22765660285949707,0.13585959374904633
1997-03-01,58.48006057739258,56.36629867553711,59.907318115234375,0.0654493123292923,0.16362327337265015,0.07199423760175705
1997-04-01,62.844486236572266,62.37605667114258,61.28048324584961,0.06406798213720322,0.3169679045677185,0.17197194695472717
1997-05-01,53.57601547241211,53.54428482055664,49.572898864746094,0.07512166351079941,0.12084789574146271,0.09471862018108368
1997-06-01,39.045623779296875,36.68563461303711,38.63948059082031,0.04438677802681923,0.08194482326507568,0.0512155145406723
1997-07-01,47.69842529296875,47.428409576416016,43.43375015258789,0.050973594188690186,0.14612430334091187,0.06456655263900757
1997-08-01,48.582298278808594,46.30862808227539,49.42500305175781,0.048572320491075516,0.10061409324407578,0.1179613471031189
1997-09-01,42.6890869140625,41.63934326171875,41.08793258666992,0.06894513964653015,0.09192685037851334,0.09192685037851334
1997-10-01,49.746307373046875,58.68946075439453,34.460205078125,0.07612667232751846,0.12484774738550186,0.0730816051363945
1997-11-01,59.6933708190918,79.03630828857422,32.765533447265625,0.11231501400470734,0.08919133245944977,0.06937103718519211
1997-12-01,43.998268127441406,48.36233139038086,35.839134216308594,0.08535224199295044,0.08863501995801926,0.11489725112915039
1998-01-01,53.0963020324707,59.82126998901367,42.487815856933594,0.07671300321817398,0.061370402574539185,0.07978152483701706
1998-02-01,77.59761810302734,101.84082794189453,45.368019104003906,0.14787667989730835,0.10608544945716858,0.06429421156644821
1998-03-01,57.24806213378906,65.50199890136719,44.5167121887207,0.13433010876178741,0.08468636870384216,0.07884592562913895
1998-04-01,50.99658203125,58.76738357543945,38.00284957885742,0.06825726479291916,0.07446247339248657,0.06825726479291916
1998-05-01,94.4734878540039,129.79888916015625,43.802757263183594,1.125609040260315,0.45080360770225525,0.1960015743970871
1998-06-01,76.30907440185547,94.95468139648438,48.77885437011719,0.6280767321586609,0.21501725912094116,0.14145871996879578
1998-07-01,54.04841613769531,64.22628021240234,38.29932403564453,0.3146350085735321,0.1228574886918068,0.14083662629127502
1998-08-01,97.02085876464844,83.93855285644531,123.8387451171875,0.26087766885757446,0.1925525665283203,0.15217864513397217
1998-09-01,62.51344299316406,68.4769515991211,55.129615783691406,0.2303677201271057,0.2012072503566742,0.20412328839302063
1998-10-01,54.403648376464844,57.89592742919922,48.27804183959961,0.11615060269832611,0.08782118558883667,0.06515765190124512
1998-11-01,67.96592712402344,88.07134246826172,38.602264404296875,0.161410853266716,0.16439993679523468,0.17037811875343323
1998-12-01,75.95989227294922,86.2803955078125,64.999755859375,0.2211969941854477,0.13587814569473267,0.11375845223665237
1999-01-01,63.98722457885742,69.46121215820312,53.77272033691406,0.09110233932733536,0.09413908421993256,0.14272700250148773
1999-02-01,58.316383361816406,67.28399658203125,44.1739501953125,0.1463281810283661,0.15994010865688324,0.1395222246646881
1999-03-01,83.39727783203125,89.73835754394531,75.18807983398438,0.12713994085788727,0.18331806361675262,0.20401525497436523
1999-04-01,106.19801330566406,112.34139251708984,103.2333755493164,0.14577259123325348,0.12716332077980042,0.19849884510040283
1999-05-01,85.44113159179688,89.3775634765625,80.67141723632812,0.178301602602005,0.15110304951667786,0.16621336340904236
1999-06-01,79.4105453491211,75.96134948730469,83.76152038574219,0.3092089295387268,0.14695076644420624,0.1561352014541626
1999-07-01,62.14287185668945,66.83728790283203,54.25792694091797,0.28116509318351746,0.14848044514656067,0.15479876101016998
1999-08-01,62.858642578125,65.2621078491211,57.959991455078125,0.23239828646183014,0.18657326698303223,0.17675362527370453
1999-09-01,69.58151245117188,75.54266357421875,62.214027404785156,0.12629452347755432,0.18944178521633148,0.20522859692573547
1999-10-01,72.35348510742188,79.38410949707031,60.16195297241211,0.3770435154438019,0.19859543442726135,0.24176836013793945
1999-11-01,57.9638671875,60.38698196411133,52.49796676635742,0.15234795212745667,0.0926036536693573,0.11650137603282928
1999-12-01,86.0849380493164,95.51082611083984,86.46973419189453,0.23184171319007874,0.1397402137517929,0.11750881373882294
2000-01-01,64.45780944824219,65.57360076904297,64.25041198730469,0.25178346037864685,0.08093039691448212,0.08392782509326935
2000-02-01,63.54172134399414,57.65135955810547,68.08216857910156,0.1456708461046219,0.06676580011844635,0.09104427695274353
2000-03-01,50.101985931396484,55.03073501586914,40.81640625,0.2080310881137848,0.13959981501102448,0.08211753517389297
2000-04-01,48.6827392578125,53.30490493774414,40.91702651977539,0.11993283778429031,0.08994963020086288,0.18889421224594116
2000-05-01,79.48287963867188,77.26969909667969,83.22781372070312,0.40917226672172546,0.10513454675674438,0.13639076054096222
2000-06-01,64.71781921386719,73.57466888427734,53.174400329589844,0.23476867377758026,0.1546037495136261,0.34356391429901123
2000-07-01,51.904022216796875,57.31697463989258,41.059078216552734,0.25205349922180176,0.18385078012943268,0.24019216001033783
2000-08-01,46.49225616455078,49.192291259765625,41.58592224121094,0.21020843088626862,0.08882046490907669,0.10658455640077591
2000-09-01,52.689998626708984,64.44499206542969,35.192142486572266,0.13705910742282867,0.09230510890483856,0.12866772711277008
2000-10-01,76.45652770996094,82.38760375976562,77.61014556884766,0.11823581159114838,0.09348878264427185,0.14573250710964203
2000-11-01,45.06056213378906,44.357688903808594,47.206809997558594,0.10567590594291687,0.10845685005187988,0.09733307361602783
2000-12-01,45.39509963989258,46.16897964477539,43.98335266113281,0.16054832935333252,0.058661893010139465,0.11114884912967682
2001-01-01,46.89955520629883,53.70235824584961,38.343318939208984,0.1476164311170578,0.07814987748861313,0.11577758938074112
2001-02-01,55.087711334228516,63.68989181518555,45.426673889160156,0.17375920712947845,0.09793700277805328,0.120051808655262
2001-03-01,61.708953857421875,66.72218322753906,56.86698913574219,0.10130602866411209,0.15059003233909607,0.21356405317783356
2001-04-01,50.5687370300293,52.7736701965332,47.17219924926758,0.09347767382860184,0.12363176047801971,0.09950848668813705
2001-05-01,60.376861572265625,61.344993591308594,56.86418914794922,0.11958997696638107,0.12243735790252686,0.19931663572788239
2001-06-01,72.06433868408203,79.31310272216797,64.2144775390625,0.1220674067735672,0.1071811392903328,0.19352149963378906
2001-07-01,61.072940826416016,65.49278259277344,52.618770599365234,0.16624321043491364,0.17565320432186127,0.1286032497882843
2001-08-01,64.10773468017578,55.23207473754883,74.89220428466797,0.11842433363199234,0.06232859566807747,0.11219147592782974
2001-09-01,498.64788818359375,260.16961669921875,841.177490234375,0.9419199228286743,1.236834168434143,0.4513993263244629
2001-10-01,512.5297241210938,261.347412109375,854.074951171875,0.9459720253944397,0.9101188778877258,0.2730356454849243
2001-11-01,306.785888671875,149.79522705078125,509.7461242675781,0.5729242563247681,0.5205758213996887,0.23265959322452545
2001-12-01,236.09974670410156,126.19801330566406,381.9725036621094,0.737194836139679,0.3829583525657654,0.2329663336277008
2002-01-01,172.47720336914062,106.9162368774414,262.2870178222656,0.8068935871124268,0.34711650013923645,0.18269290030002594
2002-02-01,146.1857147216797,95.78031158447266,212.90550231933594,0.31700196862220764,0.2950315475463867,0.527290403842926
2002-03-01,151.9763641357422,99.12334442138672,219.96884155273438,0.21720243990421295,0.16507384181022644,0.3243556320667267
2002-04-01,157.49655151367188,100.74444580078125,225.64035034179688,0.19325153529644012,0.1871165633201599,0.16564416885375977
2002-05-01,163.3223114013672,142.246826171875,209.40878295898438,0.7053361535072327,0.2857057750225067,0.22618374228477478
2002-06-01,149.33042907714844,127.7907485961914,189.1234893798828,0.9007341861724854,0.3547411859035492,0.15423530340194702
2002-07-01,122.7783432006836,94.34967803955078,168.41973876953125,0.32931193709373474,0.22165225446224213,0.1899876445531845
2002-08-01,127.06451416015625,101.69573974609375,157.46444702148438,0.26784563064575195,0.2194397896528244,0.23557506501674652
2002-09-01,174.90333557128906,174.5314483642578,188.7191925048828,0.24571533501148224,0.3870016634464264,0.22421523928642273
2002-10-01,172.03192138671875,167.02581787109375,197.39906311035156,0.28027692437171936,0.5521455407142639,0.5717648863792419
2002-11-01,159.12759399414062,155.0137481689453,179.06283569335938,0.19444935023784637,0.3181898593902588,0.37122148275375366
2002-12-01,175.8117218017578,182.9995574951172,175.19842529296875,0.30416545271873474,0.6275413632392883,0.8420580625534058
2003-01-01,206.43460083007812,245.8175506591797,176.95985412597656,0.2857738137245178,0.7620635032653809,1.2413300275802612
2003-02-01,239.61093139648438,296.7597961425781,213.080322265625,0.24573160707950592,0.7531514167785645,1.0307962894439697
2003-03-01,358.711181640625,362.41107177734375,429.1441955566406,0.3270419239997864,0.8148332834243774,0.8730356693267822
2003-04-01,255.77517700195312,212.60545349121094,331.6032409667969,0.2098635882139206,0.6558237075805664,0.8103066086769104
2003-05-01,162.1218719482422,153.3962860107422,186.8463592529297,0.2855347990989685,0.30552223324775696,0.4482896327972412
2003-06-01,145.7697296142578,127.83353424072266,176.91827392578125,0.23804502189159393,0.39473286271095276,0.5574471950531006
2003-07-01,134.89891052246094,108.3927993774414,167.4486541748047,0.28221723437309265,0.37731218338012695,0.4693395495414734
2003-08-01,138.23092651367188,109.64905548095703,180.0001220703125,0.2766122817993164,0.4133644104003906,0.46620047092437744
2003-09-01,118.19628143310547,99.72046661376953,143.5571746826172,0.3089143931865692,0.2647837698459625,0.3706972599029541
2003-10-01,108.3173828125,93.02832794189453,129.9432830810547,0.21299540996551514,0.3181450664997101,0.4205985367298126
2003-11-01,118.0866928100586,93.33158874511719,153.246337890625,0.19259124994277954,0.3280069828033447,0.28587764501571655
2003-12-01,129.46507263183594,107.44403839111328,164.98052978515625,0.2516564726829529,0.42686033248901367,0.5224260687828064
2004-01-01,113.46759033203125,106.71729278564453,126.08518981933594,0.3191552758216858,0.28037941455841064,0.40267255902290344
2004-02-01,115.07597351074219,104.11482238769531,129.24427795410156,0.24962247908115387,0.33899348974227905,0.5516348481178284
2004-03-01,138.53207397460938,109.12393951416016,183.70297241210938,0.26023048162460327,0.28596755862236023,0.29740628600120544
2004-04-01,149.6313934326172,121.14622497558594,205.3251953125,0.1877458542585373,0.5095958709716797,0.3427107036113739
2004-05-01,121.0911865234375,91.96539306640625,159.94842529296875,0.19069412350654602,0.24350173771381378,0.21416416764259338
2004-06-01,137.23391723632812,106.79373931884766,178.03662109375,0.23879171907901764,0.3253537118434906,0.4238553047180176
2004-07-01,131.0198516845703,121.26777648925781,159.81219482421875,0.2925475835800171,0.19905298948287964,0.3227071166038513
2004-08-01,140.36582946777344,127.44524383544922,176.45431518554688,0.1489497572183609,0.19758640229701996,0.20974557101726532
2004-09-01,153.87161254882812,130.20606994628906,189.355224609375,0.24227559566497803,0.25723087787628174,0.4187479317188263
2004-10-01,119.86279296875,100.50788116455078,148.24447631835938,0.11735745519399643,0.24043966829776764,0.260476291179657
2004-11-01,122.70738983154297,98.92665100097656,151.67926025390625,0.18612469732761383,0.18912671506404877,0.2551709711551666
2004-12-01,109.89522552490234,81.60477447509766,145.225341796875,0.2349877804517746,0.2381632775068283,0.21593470871448517
2005-01-01,100.88758850097656,78.19856262207031,128.5348663330078,0.235322505235672,0.21118687093257904,0.22928860783576965
2005-02-01,108.97796630859375,104.7703628540039,108.79598236083984,0.17372840642929077,0.3120676875114441,0.4439725875854492
2005-03-01,90.41048431396484,87.22633361816406,87.87673950195312,0.21190080046653748,0.20903728902339935,0.3178512156009674
2005-04-01,87.03240203857422,72.53263092041016,102.85391235351562,0.22661055624485016,0.16480767726898193,0.2030666023492813
2005-05-01,98.20596313476562,89.93269348144531,104.9098892211914,0.1614832580089569,0.28409090638160706,0.44258373975753784
2005-06-01,81.12405395507812,69.88249969482422,93.41752624511719,0.19273044168949127,0.22284458577632904,0.27102720737457275
2005-07-01,165.90191650390625,118.1835708618164,237.5650177001953,0.36633390188217163,0.451811820268631,0.4090728759765625
2005-08-01,116.2276611328125,92.68307495117188,143.29122924804688,0.2136337161064148,0.22981809079647064,0.23952871561050415
2005-09-01,103.80766296386719,78.45670318603516,130.27203369140625,0.25995269417762756,0.25995269417762756,0.31544819474220276
2005-10-01,87.06182861328125,73.18765258789062,105.56188201904297,0.15800057351589203,0.13501867651939392,0.14938236773014069
2005-11-01,83.48009490966797,70.60446166992188,96.02958679199219,0.1738387942314148,0.1768885850906372,0.18603800237178802
2005-12-01,95.35025024414062,69.64460754394531,130.6789093017578,0.18815265595912933,0.1003480851650238,0.1317068636417389
2006-01-01,94.51001739501953,89.32347106933594,100.19158172607422,0.28316405415534973,0.129270538687706,0.23391813039779663
2006-02-01,95.85819244384766,89.40576171875,102.79864501953125,0.2515362799167633,0.15283216536045074,0.20696023106575012
2006-03-01,92.79762268066406,88.04222869873047,97.03602600097656,0.3500717282295227,0.1348637044429779,0.2582496404647827
2006-04-01,89.01580047607422,85.9110107421875,92.8307113647461,0.23816238343715668,0.13474977016448975,0.2036915123462677
2006-05-01,85.20877838134766,84.03312683105469,82.27742767333984,0.14065539836883545,0.0897800400853157,0.20350141823291779
2006-06-01,102.57276916503906,90.38453674316406,115.67947387695312,0.22666142880916595,0.2568829655647278,0.29314878582954407
2006-07-01,137.13482666015625,134.39634704589844,142.0860595703125,0.3843221962451935,0.58760005235672,0.7114725112915039
2006-08-01,147.08111572265625,141.55645751953125,159.18817138671875,0.25494563579559326,0.164585143327713,0.20331107079982758
2006-09-01,111.72425842285156,110.28041076660156,114.77066802978516,0.1699802726507187,0.17605099081993103,0.23675823211669922
2006-10-01,113.13529968261719,125.2918930053711,99.27391815185547,0.2589671015739441,0.8721535801887512,1.3186485767364502
2006-11-01,88.77892303466797,87.27577209472656,86.71051025390625,0.221648707985878,0.24290268123149872,0.4038257300853729
2006-12-01,90.60655975341797,95.78137969970703,78.7696533203125,0.24380730092525482,0.2308042347431183,0.3413302004337311
2007-01-01,97.9200439453125,95.61344909667969,97.65373992919922,0.14823965728282928,0.1698579341173172,0.25941938161849976
2007-02-01,96.16935729980469,98.1557388305664,90.95567321777344,0.2112211287021637,0.27392739057540894,0.3762376308441162
2007-03-01,87.33650207519531,86.1521224975586,83.9186019897461,0.14456716179847717,0.1850459724664688,0.2833516597747803
2007-04-01,76.6133804321289,69.22551727294922,83.41928100585938,0.1346067488193512,0.14101660251617432,0.201910138130188
2007-05-01,92.5995864868164,82.30323028564453,103.89258575439453,0.1492537260055542,0.11031797528266907,0.13627514243125916
2007-06-01,97.9723129272461,87.08059692382812,109.30941009521484,0.20921827852725983,0.15532872080802917,0.23457807302474976
2007-07-01,112.34625244140625,103.2634048461914,127.13468170166016,0.34959375858306885,0.17803385853767395,0.3431198000907898
2007-08-01,83.17320251464844,73.12574005126953,100.14825439453125,0.14599929749965668,0.18091218173503876,0.24439013004302979
2007-09-01,94.4888687133789,94.93997955322266,92.24872589111328,0.22522522509098053,0.18143142759799957,0.29091590642929077
2007-10-01,101.47301483154297,103.61026763916016,97.49516296386719,0.24028147757053375,0.16590863466262817,0.3003518283367157
2007-11-01,89.79544830322266,95.73847961425781,81.56842803955078,0.28161418437957764,0.14080709218978882,0.14380298554897308
2007-12-01,94.96749114990234,98.5313720703125,84.13076782226562,0.17823001742362976,0.12962183356285095,0.168508380651474
