country,year,gdp_growth,inflation,unemployment,remittance_pct_gdp,exchange_rate_usd,energy_imports_pct,brent_crude_usd,lng_price_usd,baltic_dry_index,gpr_global,gpr_threat,gpr_act,gpr_india,gpr_japan,gpr_korea,food_price_index,cereals_index,oils_index,fertilizer_price_index,fertilizer_consumption,hormuz_flow_mbd,reserve_days,oil_rents_pct_gdp,debt_gdp,oil_shock_signal,hormuz_disruption,oil_x_buffer,gpr_normalised,fertilizer_shock,conflict_dummy,oil_shock_signal_lag1,gpr_normalised_lag1,brent_crude_usd_lag1,inflation_lag1,hormuz_disruption_lag1,baltic_dry_index_lag1,trade_exposure_score,country_encoded
India,2005,7.92343062148318,4.24634362031922,7.551,2.69691947410043,44.099975,24.7403711279846,54.57,8.81,3252.83,101.539,83.7753,122.4823,0.2135,0.2298,0.2782,67.65,60.77,64.4,169.56,127.614591957051,17.22,12.0,1.28780837185882,82.4,1.6087,10.1586,0.134058,-0.0193,-44.6735,0,1.6649,0.9002,38.26,3.76725173477515,4.7413,4484.92,27.4373,1
India,2006,8.06073257166651,5.79652337561634,7.553,3.01338413110281,45.3070083333333,26.0473139148163,65.16,6.74,3239.25,104.0353,101.8069,105.9677,0.252,0.2644,0.3846,72.85,71.23,70.55,180.24,136.403921543911,18.05,12.4,1.33146821912931,77.9,1.3328,10.954,0.107484,0.0631,-23.7377,0,1.6087,-0.0193,54.57,4.24634362031922,10.1586,3252.83,29.0607,1
India,2007,7.6608150670107,6.37288135593231,7.562,3.05873598319171,41.3485333333333,27.0601259049498,72.44,6.98,7252.25,93.738,90.645,95.9896,0.2015,0.1677,0.2486,94.55,100.91,107.31,183.18,142.835225474934,18.61,12.8,1.15214697247781,75.4,1.1322,9.4191,0.088453,-0.2768,-17.935,0,1.3328,0.0631,65.16,5.79652337561634,10.954,3239.25,30.1189,1
India,2008,3.08669805921981,8.34926704907581,7.629,4.16861118961249,43.5051833333333,28.4555744181546,96.94,8.86,6069.83,81.1965,74.7794,87.2034,0.2889,0.1383,0.1758,117.74,137.64,141.07,196.44,153.349390803506,20.53,13.2,1.58498271088646,74.3,1.4444,13.6012,0.109424,-0.6907,14.2619,0,1.1322,-0.2768,72.44,6.37288135593231,9.4191,7252.25,32.6242,1
India,2009,7.86188883286074,10.8823529411764,7.636,3.6667673744297,48.4052666666666,29.3426479119283,61.74,3.95,2641.17,83.1019,80.6987,82.3003,0.2633,0.194,0.3132,91.79,97.19,94.43,189.18,167.457295914491,17.78,13.6,0.638793187629364,72.7,-0.5175,-3.5687,-0.038051,-0.6278,-4.4653,0,1.4444,-0.6907,96.94,8.34926704907581,13.6012,6069.83,33.0094,1
India,2010,8.49758470221235,11.9893899204244,7.631,3.19166058450459,45.7258121212121,30.2219214810602,79.61,4.39,2674.83,84.1702,83.7355,81.6499,0.2236,0.1618,0.2765,106.87,107.5,121.95,194.5,179.035876924253,19.17,14.0,0.815747227430213,67.7,0.317,1.8164,0.022643,-0.5926,10.9258,0,-0.5175,-0.6278,61.74,10.8823529411764,-3.5687,2641.17,33.4136,1
India,2011,5.24131619937695,8.91179336483371,7.609,3.42826651551382,46.6704666666667,31.1609590704357,111.26,4.0,1531.75,90.0954,81.2795,100.4688,0.1728,0.1589,0.1432,131.78,142.16,156.48,201.12,180.748291172705,17.0,14.2,1.34852705756453,68.7,1.361,-8.6905,0.095845,-0.397,30.7533,1,0.317,-0.5926,79.61,11.9893899204244,1.8164,2674.83,34.5892,1
India,2012,5.45638755166587,9.47899691419801,7.645,3.76554510581057,53.4372333333333,32.8228389038316,111.57,2.75,885.25,81.4752,81.1079,79.9891,0.1614,0.1474,0.1618,122.75,137.4,138.31,205.82,163.122021642201,16.8,14.4,1.31387208215422,68.0,0.9002,-7.9755,0.062514,-0.6815,40.3915,2,1.361,-0.397,111.26,8.91179336483371,-8.6905,1531.75,36.5884,1
India,2013,6.38610640094825,10.0178784746102,7.678,3.76848981172284,58.5978454166667,34.024000893281,108.56,3.73,1255.75,83.0366,81.5072,84.5097,0.1214,0.1731,0.2625,120.14,129.11,119.5,209.28,156.495698086192,16.6,14.6,1.19335415579377,67.7,0.6167,-4.98,0.04224,-0.63,47.676,1,0.9002,-0.6815,111.57,9.47899691419801,-7.9755,885.25,37.7925,1
India,2014,7.41022760508854,6.66565671867899,7.656,3.45190175872427,61.0295144607843,36.5423025911346,98.97,4.39,1065.42,100.2916,109.698,88.4788,0.1414,0.1485,0.1274,114.98,115.82,110.62,214.45,163.498079418137,16.9,14.8,0.945192923172492,67.1,-0.2237,-2.2782,-0.015115,-0.0605,63.7423,0,0.6167,-0.63,108.56,10.0178784746102,-4.98,1255.75,39.9942,1
India,2015,7.99625378571471,4.90697344127256,7.629,3.27581644116736,64.1519444632786,37.2827822095164,52.32,2.63,703.92,105.9536,101.5169,114.0152,0.1489,0.1432,0.1231,93.06,95.87,89.94,213.54,171.038212936265,17.0,15.0,0.359940708852176,69.0,-1.7518,0.8304,-0.116787,0.1264,64.1164,0,-0.2237,-0.0605,98.97,6.66565671867899,-2.2782,1065.42,40.5586,1
India,2016,8.25630550179086,4.94821634062141,7.611,2.73420120455754,67.1953128073894,37.3874186548518,43.64,2.52,692.83,98.6787,90.7686,110.7095,0.1514,0.2159,0.2887,91.95,88.31,99.44,213.89,166.003057888777,18.5,15.2,0.220297977730946,68.9,-1.2129,7.8089,-0.079796,-0.1137,63.1866,0,-1.7518,0.1264,52.32,4.90697344127256,0.8304,703.92,40.1216,1
India,2017,6.79538341897911,3.32817337461298,7.626,2.60108787283474,65.1215686450659,37.4713105330607,54.12,2.99,1149.67,107.3773,117.4667,93.905,0.159,0.4279,0.8781,97.93,90.98,101.91,221.64,170.569293434684,19.25,15.4,0.313225226270499,69.7,-0.5822,9.0652,-0.037805,0.1734,86.714,0,-1.2129,-0.1137,43.64,4.94821634062141,7.8089,692.83,40.0724,1
India,2018,6.45385134497769,3.9388264669163,7.652,2.91499156006937,68.3894670935422,37.5843467719926,71.33,3.17,1339.42,98.5529,122.8478,65.4443,0.1608,0.3244,0.6791,95.75,100.82,87.76,235.75,176.071212647449,21.4,15.6,0.446629594682818,70.4,0.3307,14.9919,0.021199,-0.1178,130.4613,0,-0.5822,0.1734,54.12,3.32817337461298,9.0652,1149.67,40.4993,1
India,2019,3.87143694070356,3.72950573539129,6.51,2.93877465566923,70.4203405359551,39.2996982985914,64.3,2.57,1324.5,90.9463,112.7704,60.5953,0.2164,0.2936,0.3959,94.93,96.6,83.24,235.72,186.456757783084,20.0,15.8,0.30502831579148,75.1,0.6623,4.0042,0.041918,-0.3689,138.0644,2,0.3307,-0.1178,71.33,3.9388264669163,14.9919,1339.42,42.2385,1
India,2020,-5.77772470686801,6.62343677628535,7.859,3.10855277353444,74.0995668836052,37.481252772155,41.96,2.03,1085.42,77.2938,97.4657,49.321,0.1724,0.1773,0.2116,98.05,103.12,99.44,239.18,210.69195830144,19.2,16.0,0.144343868543637,88.4,-1.0261,-2.3894,-0.064131,-0.8196,168.0258,1,0.6623,-0.3689,64.3,3.72950573539129,4.0042,1324.5,40.5898,1
India,2021,9.68959249192875,5.13140747176369,6.38,2.82183503869842,73.9180128154351,35.0355799640062,70.86,3.91,2962.5,82.0702,103.886,54.5472,0.2134,0.2176,0.2185,125.73,131.15,164.85,303.41,193.601012213706,19.7,16.2,0.325610194100608,83.5,0.8287,-1.0547,0.051154,-0.6619,359.3644,0,-1.0261,-0.8196,41.96,6.62343677628535,-2.3894,1085.42,37.8574,1
India,2022,7.60936497768895,6.69903414079852,4.822,3.32391537862222,78.6044905829916,36.529412379469,100.93,6.42,1831.58,157.5832,199.273,124.7959,0.3231,0.3833,0.3623,144.51,154.67,187.78,341.53,193.754969391567,21.9,16.5,0.325610194100608,82.2,1.473,7.1429,0.089273,1.8306,481.3942,2,0.8287,-0.6619,70.86,5.13140747176369,-1.0547,2962.5,39.8533,1
India,2023,9.19075493028345,5.64914318907925,4.172,3.28504639847322,82.5992764460784,36.0871843474496,82.49,2.54,1425.67,121.7113,133.9154,116.2384,0.2753,0.2765,0.3149,124.52,130.88,126.29,331.78,199.141215854816,21.8,16.8,0.325610194100608,80.7,0.4751,6.2378,0.02828,0.6466,462.7723,1,1.473,1.8306,100.93,6.69903414079852,7.1429,1831.58,39.3722,1
India,2024,6.49476552383821,4.95303550973656,4.173,3.52118550357421,83.669281580941,36.0871843474496,80.52,2.19,1685.42,134.4528,131.6918,147.6046,0.2086,0.1957,0.3383,121.98,113.48,138.07,328.52,199.141215854816,20.7,17.0,0.325610194100608,81.6,0.2392,0.1936,0.014071,1.0671,452.0714,0,0.4751,0.6466,82.49,5.64914318907925,6.2378,1425.67,39.6084,1
Japan,1990,4.84092905699353,3.0785162869516,2.059,0.0139283220955321,144.7925,86.1211436520895,23.76,3.56,1347.5,121.2444,146.7482,87.4061,0.2428,0.3953,0.1399,63.32,58.08,45.47,119.62,385.486577181208,14.81,120.0,0.002799224373737,63.2,0.0,0.0,0.0,0.6312,-452.2671,1,,,,,,,86.1351,2
Japan,1991,3.52335723553459,3.25143848753308,2.059,0.0139283220955321,134.706666666667,84.5572124982313,20.04,3.01,1595.42,149.4545,154.5212,153.3005,0.1691,0.3833,0.1849,62.35,57.86,49.01,120.38,369.620253164557,14.52,122.0,0.0017066467040879,62.4,-0.7071,-0.9887,-0.005796,1.5623,-429.0218,1,0.0,0.6312,23.76,3.0785162869516,0.0,1347.5,84.5711,2
Japan,1992,0.900586066438109,1.7602830605927,2.158,0.0146204490635636,126.651333333333,85.0002389923131,19.32,2.9,1198.67,84.0163,99.6141,60.2127,0.132,0.1941,0.1274,64.23,60.96,52.99,122.51,378.447178616886,14.47,124.0,0.0019312153165334,66.8,-0.7218,-0.8904,-0.005821,-0.5977,-425.9803,0,-0.7071,1.5623,20.04,3.25143848753308,-0.9887,1595.42,85.0149,2
Japan,1993,-0.459219716250544,1.24304589707924,2.539,0.017116049604085,111.197785833333,83.6736483913964,17.01,2.55,1398.08,101.6828,117.9802,77.4288,0.1385,0.249,0.2364,62.26,59.02,53.97,128.6,387.854855923159,14.29,126.0,0.001682798065669,72.8,-1.0791,-1.601,-0.008564,-0.0145,-397.6357,0,-0.7218,-0.5977,19.32,1.7602830605927,-0.8904,1198.67,83.6908,2
Japan,1994,1.0833831743207,0.695458057869004,2.89,0.0174871522711505,102.207805833333,84.7645247600049,15.86,2.38,1502.08,99.0482,118.7165,71.1668,0.1561,0.2607,0.405,67.26,61.94,71.87,133.85,378.43347639485,14.2,128.0,0.0012484904444971,84.4,-1.0907,-1.7845,-0.008521,-0.1015,-355.2283,0,-1.0791,-0.0145,17.01,1.24304589707924,-1.601,1398.08,84.782,2
Japan,1995,2.6309996164206,-0.127899045020446,3.15,0.020754684334337,94.0595791666667,82.8587597686173,17.02,2.55,1957.0,85.5373,88.9535,79.6046,0.149,0.2117,0.1281,76.83,70.85,79.96,138.84,354.449244060475,14.29,130.0,0.0012694526503513,92.5,-0.4731,-0.4459,-0.003639,-0.5475,-303.5609,0,-1.0907,-0.1015,15.86,0.695458057869004,-1.7845,1502.08,82.8795,2
Japan,1996,3.13387099272759,0.136600358575909,3.383,0.0101589630597628,108.779056666667,82.5697290227514,20.64,3.1,1310.08,74.6745,73.2736,74.3767,0.1557,0.1605,0.1059,77.82,83.66,69.94,139.63,339.634941329857,14.57,132.0,0.0016809144090308,98.1,1.3684,1.4341,0.010367,-0.906,-286.4508,0,-0.4731,-0.5475,17.02,-0.127899045020446,-0.4459,1957.0,82.5799,2
Japan,1997,0.981228732290873,1.74780458692133,3.374,0.0136870137047179,120.9908625,81.7835026938279,19.11,2.5,1315.58,50.9147,53.183,45.429,0.0719,0.1523,0.0947,70.76,66.51,70.68,142.08,330.422411906325,14.45,134.0,0.0013473311921959,105.0,0.6167,0.6267,0.004602,-1.6903,-265.3372,0,1.3684,-0.906,20.64,0.136600358575909,1.4341,1310.08,81.7972,2
Japan,1998,-1.27033049466078,0.661974191385911,4.078,0.0135117034274042,130.905300666667,80.3220799001163,12.76,2.09,930.5,68.4694,79.9645,52.6754,0.2905,0.1581,0.1229,64.82,58.9,83.89,141.38,312.811466372657,13.95,136.0,0.0007146920411912,116.0,-1.4207,-2.3929,-0.010446,-1.1108,-254.8045,0,0.6167,-1.6903,19.11,1.74780458692133,0.6267,1315.58,80.3356,2
Japan,1999,-0.333929957687772,-0.341296928327554,4.677,0.0122190696014255,113.906805,81.1103825264601,17.9,2.27,1086.75,73.978,78.924,67.8636,0.1999,0.1515,0.1683,55.38,53.12,58.23,142.76,319.498112369531,14.36,138.0,0.0010895373971705,129.5,0.1393,0.2513,0.001009,-0.929,-252.9836,0,-1.4207,-1.1108,12.76,0.661974191385911,-2.3929,930.5,81.1226,2
Japan,2000,2.76464755136783,-0.676578683595175,4.748,0.015566642799602,107.765498333333,82.8158357838335,28.66,4.31,1615.25,57.4153,60.5228,53.0921,0.1961,0.1052,0.1463,53.66,51.42,42.89,144.14,324.60885113992,15.2,140.0,0.0020460072848765,135.6,1.5349,4.7842,0.010964,-1.4757,-249.6465,0,0.1393,-0.929,17.9,-0.341296928327554,0.2513,1086.75,82.8314,2
Japan,2001,0.386103426142029,-0.740055504162738,5.02,0.0285629435581755,121.5289475,81.201679168534,24.46,3.96,1187.17,168.8292,107.9818,251.9475,0.3534,0.3307,0.1977,55.35,51.85,42.48,142.8,304.680468046805,14.87,142.0,0.0011351191409413,145.1,0.6322,2.0871,0.004452,2.2018,-241.0498,0,1.5349,-1.4757,28.66,-0.676578683595175,4.7842,1615.25,81.2302,2
Japan,2002,0.0419624992862282,-0.923494026942321,5.386,0.026940198623711,125.388019166667,82.9888784175082,24.99,3.37,1181.75,156.0422,129.0182,198.7998,0.3968,0.3301,0.3346,53.43,55.58,55.14,144.01,292.873274496492,14.91,144.0,0.0011255959762716,154.1,0.5097,1.7192,0.00354,1.7798,-225.8673,0,0.6322,2.2018,24.46,-0.740055504162738,2.0871,1187.17,83.0158,2
Japan,2003,1.53512549946694,-0.256541816316025,5.251,0.0179473405667154,115.933464166667,85.4788968124398,28.85,5.49,2733.58,176.3016,167.5325,204.4774,0.2597,0.4845,0.6247,58.12,59.38,62.63,147.11,301.858994769161,15.21,146.0,0.0011508719842473,160.0,0.8731,2.0121,0.00598,2.4485,-217.3728,1,0.5097,1.7798,24.99,-0.923494026942321,1.7192,1181.75,85.4968,2
Japan,2004,2.18611569439318,-0.0085733882031027,4.734,0.0158094496467218,108.192569166667,83.7746111126745,38.26,5.9,4484.92,129.3962,108.3183,162.7595,0.2224,0.2754,0.3263,65.9,64.0,69.61,161.48,295.087462891071,15.95,148.0,0.0011240016271445,169.5,1.6649,4.7413,0.011249,0.9002,-142.601,1,0.8731,2.4485,28.85,-0.256541816316025,2.0121,2733.58,83.7904,2
Japan,2005,1.80390087215821,-0.282946068764391,4.446,0.0187309824125513,110.218211666667,83.4649315674778,54.57,8.81,3252.83,101.539,83.7753,122.4823,0.2135,0.2298,0.2782,67.65,60.77,64.4,169.56,296.781651376147,17.22,150.0,0.0019079926144148,174.6,1.6087,10.1586,0.010725,-0.0193,-103.8931,0,1.6649,0.9002,38.26,-0.0085733882031027,4.7413,4484.92,83.4837,2
Japan,2006,1.3723501275831,0.249355116079085,4.192,0.0255774585995197,116.299311666667,82.3651990491479,65.16,6.74,3239.25,104.0353,101.8069,105.9677,0.252,0.2644,0.3846,72.85,71.23,70.55,180.24,294.390052958784,18.05,152.0,0.0021472029958577,174.1,1.3328,10.954,0.008768,0.0631,-51.2312,0,1.6087,-0.0193,54.57,-0.282946068764391,10.1586,3252.83,82.3908,2
Japan,2007,1.48396941157472,0.060039454498669,3.888,0.0302184697056709,117.753529166667,84.3107714036557,72.44,6.98,7252.25,93.738,90.645,95.9896,0.2015,0.1677,0.2486,94.55,100.91,107.31,183.18,327.142394822006,18.61,154.0,0.002489062183549,173.0,1.1322,9.4191,0.007352,-0.2768,-41.0774,0,1.3328,0.0631,65.16,0.249355116079085,10.954,3239.25,84.341,2
Japan,2008,-1.22428900061713,1.3800788616492,4.002,0.0339237865439651,103.359493968254,84.2147770328816,96.94,8.86,6069.83,81.1965,74.7794,87.2034,0.2889,0.1383,0.1758,117.74,137.64,141.07,196.44,235.863277623027,20.53,156.0,0.0025418789008744,180.9,1.4444,13.6012,0.009259,-0.6907,21.936,0,1.1322,-0.2768,72.44,0.060039454498669,9.4191,7252.25,84.2487,2
Japan,2009,-5.69323635892741,-1.35283672951719,5.068,0.0301452736960296,93.5700890870456,80.6163392901148,61.74,3.95,2641.17,83.1019,80.6987,82.3003,0.2633,0.194,0.3132,91.79,97.19,94.43,189.18,208.493246390312,17.78,158.0,0.0012121453968408,198.8,-0.5175,-3.5687,-0.003275,-0.6278,-5.5595,0,1.4444,-0.6907,96.94,1.3800788616492,13.6012,6069.83,80.6465,2
Japan,2010,4.09791791943181,-0.728243207517779,5.102,0.0292489662024517,87.779875,81.7425349206212,79.61,4.39,2674.83,84.1702,83.7355,81.6499,0.2236,0.1618,0.2765,106.87,107.5,121.95,194.5,255.090378327884,19.17,160.0,0.0015807909918811,205.9,0.317,1.8164,0.001981,-0.5926,15.567,0,-0.5175,-0.6278,61.74,-1.35283672951719,-3.5687,2641.17,81.7718,2
Japan,2011,0.0238095237995424,-0.27245561610124,4.55,0.034199885971702,79.8070198321892,90.8195974217069,111.26,4.0,1531.75,90.0954,81.2795,100.4688,0.1728,0.1589,0.1432,131.78,142.16,156.48,201.12,249.839915373766,17.0,162.0,0.0023460232142381,219.2,1.361,-8.6905,0.008401,-0.397,42.5089,1,0.317,-0.5926,79.61,-0.728243207517779,1.8164,2674.83,90.8538,2
Japan,2012,1.37475099905274,-0.0440645104432602,4.358,0.0404883720248673,79.7904554170065,96.1222197111632,111.57,2.75,885.25,81.4752,81.1079,79.9891,0.1614,0.1474,0.1618,122.75,137.4,138.31,205.82,252.825247291569,16.8,164.0,0.0024863866562075,226.1,0.9002,-7.9755,0.005489,-0.6815,62.6034,2,1.361,-0.397,111.26,-0.27245561610124,-8.6905,1531.75,96.1627,2
Japan,2013,2.00510017681211,0.335037912184741,4.038,0.0453512003886862,97.5956582776385,95.6729767272549,108.56,3.73,1255.75,83.0366,81.5072,84.5097,0.1214,0.1731,0.2625,120.14,129.11,119.5,209.28,244.643699858424,16.6,166.0,0.0027988858049721,229.5,0.6167,-4.98,0.003715,-0.63,74.53,1,0.9002,-0.6815,111.57,-0.0440645104432602,-7.9755,885.25,95.7183,2
Japan,2014,0.296205514141889,2.75922671353253,3.589,0.0762490669316556,105.944781034025,95.5684274026895,98.97,4.39,1065.42,100.2916,109.698,88.4788,0.1414,0.1485,0.1274,114.98,115.82,110.62,214.45,253.197536712459,16.9,168.0,0.0036977302079416,233.3,-0.2237,-2.2782,-0.001332,-0.0605,98.713,0,0.6167,-0.63,108.56,0.335037912184741,-4.98,1255.75,95.6447,2
Japan,2015,1.56062669680782,0.795279630579839,3.385,0.0748065192301101,121.044025684011,94.8396264266997,52.32,2.63,703.92,105.9536,101.5169,114.0152,0.1489,0.1432,0.1231,93.06,95.87,89.94,213.54,225.326991676576,17.0,170.0,0.0019760449394356,228.3,-1.7518,0.8304,-0.010305,0.1264,84.4674,0,-0.2237,-0.0605,98.97,2.75922671353253,-2.2782,1065.42,94.9144,2
Japan,2016,0.753826745789127,-0.127258844489754,3.132,0.0765526640097879,108.792900046834,93.813281550921,43.64,2.52,692.83,98.6787,90.7686,110.7095,0.1514,0.2159,0.2887,91.95,88.31,99.44,213.89,236.018164435946,18.5,171.0,0.0012056707749437,232.4,-1.2129,7.8089,-0.007093,-0.1137,89.8368,0,-1.7518,0.1264,52.32,0.795279630579839,0.8304,703.92,93.8898,2
Japan,2017,1.67533175173359,0.484199796126385,2.822,0.0901069827039231,112.166141081871,93.0886712405363,54.12,2.99,1149.67,107.3773,117.4667,93.905,0.159,0.4279,0.8781,97.93,90.98,101.91,221.64,243.234799327085,19.25,172.0,0.0018821884916651,231.3,-0.5822,9.0652,-0.003385,0.1734,123.6556,0,-1.2129,-0.1137,43.64,-0.127258844489754,7.8089,692.83,93.1788,2
Japan,2018,0.643391023533141,0.989094598021848,2.467,0.0866803594795751,110.42317934106,91.4437393045403,71.33,3.17,1339.42,98.5529,122.8478,65.4443,0.1608,0.3244,0.6791,95.75,100.82,87.76,235.75,235.997102848865,21.4,173.0,0.0025412292342122,232.4,0.3307,14.9919,0.001912,-0.1178,174.8639,0,-0.5822,0.1734,54.12,0.484199796126385,9.0652,1149.67,91.5304,2
Japan,2019,-0.402169200894946,0.46877615938395,2.351,0.0857508506606716,109.009665900863,90.5590328120186,64.3,2.57,1324.5,90.9463,112.7704,60.5953,0.2164,0.2936,0.3959,94.93,96.6,83.24,235.72,226.503394762367,20.0,174.0,0.0019334499880418,236.4,0.6623,4.0042,0.003806,-0.3689,167.7175,2,0.3307,-0.1178,71.33,0.989094598021848,14.9919,1339.42,90.6448,2
Japan,2020,-4.16876457146743,-0.024995834027731,2.809,0.0967099102397569,106.774582262437,89.5796033607393,41.96,2.03,1085.42,77.2938,97.4657,49.321,0.1724,0.1773,0.2116,98.05,103.12,99.44,239.18,216.008771929825,19.2,175.0,0.0007107925057107,258.4,-1.0261,-2.3894,-0.005863,-0.8196,172.266,1,0.6623,-0.3689,64.3,0.46877615938395,4.0042,1324.5,89.6763,2
